ticker,name,country,exchange,type,source,yahoo_symbol
BULL.NIBE.X5.AVA.7,BULL.NIBE.X5.AVA.7,Sweden,OMX,Common Stock,Twelve Data,BULL.NIBE.X5.AVA.7
BULL.NIBE.X8.AVA.6,BULL.NIBE.X8.AVA.6,Sweden,OMX,Common Stock,Twelve Data,BULL.NIBE.X8.AVA.6
BULL.NOVO.X5.AVA.5,BULL.NOVO.X5.AVA.5,Sweden,OMX,Common Stock,Twelve Data,BULL.NOVO.X5.AVA.5
BULL.NOVO.X5.AVA.6,BULL.NOVO.X5.AVA.6,Sweden,OMX,Common Stock,Twelve Data,BULL.NOVO.X5.AVA.6
BULL.NOVO.X8.AVA.7,BULL.NOVO.X8.AVA.7,Sweden,OMX,Common Stock,Twelve Data,BULL.NOVO.X8.AVA.7
BULL.NOVO.X8.AVA.8,BULL.NOVO.X8.AVA.8,Sweden,OMX,Common Stock,Twelve Data,BULL.NOVO.X8.AVA.8
BULL.NOVO.X8.AVA.9,BULL.NOVO.X8.AVA.9,Sweden,OMX,Common Stock,Twelve Data,BULL.NOVO.X8.AVA.9
BULL.SAAB.X3.AVA.3,BULL.SAAB.X3.AVA.3,Sweden,OMX,Common Stock,Twelve Data,BULL.SAAB.X3.AVA.3
BULL.VOLV.X2.H,BULL VOLV X2 H,Sweden,OMX,Common Stock,Twelve Data,BULL.VOLV.X2.H
BULTEN,Bulten AB,Sweden,OMX,Common Stock,Twelve Data,BULTEN
BURE,Bure Equity AB (publ),Sweden,OMX,Common Stock,Twelve Data,BURE
BUSER,Bambuser AB,Sweden,OMX,Common Stock,Twelve Data,BUSER
BUSER.BTA,BUSER.BTA,Sweden,OMX,Common Stock,Twelve Data,BUSER.BTA
BUY,Sweden Buyersclub AB,Sweden,OMX,Common Stock,Twelve Data,BUY
BUY.BTA,BUY.BTA,Sweden,OMX,Common Stock,Twelve Data,BUY.BTA
