ticker,name,country,exchange,type,source,yahoo_symbol
LHA,Deutsche Lufthansa AG,Switzerland,SIX,Common Stock,Twelve Data,LHA
LIN25,LIN25,Switzerland,SIX,Common Stock,Twelve Data,LIN25
LIN251,LIN251,Switzerland,SIX,Common Stock,Twelve Data,LIN251
LINK,LINK,Switzerland,SIX,Common Stock,Twelve Data,LINK
LISN,Chocoladefabriken Lindt & Sprüngli AG,Switzerland,SIX,Common Stock,Twelve Data,LISN
LISNE,Chocoladefabriken Lindt & Sprüngli AG,Switzerland,SIX,Common Stock,Twelve Data,LISNE
LISP,Chocoladefabriken Lindt & Sprüngli AG,Switzerland,SIX,Common Stock,Twelve Data,LISP
LISPE,Chocoladefabriken Lindt & Sprüngli AG,Switzerland,SIX,Common Stock,Twelve Data,LISPE
LLB251,Liechtensteinische Landesbank AG 0.95% 12 Nov 2032 Bond,Switzerland,SIX,Common Stock,Twelve Data,LLB251
LLBN,Liechtenstein Landesbank,Switzerland,SIX,Common Stock,Twelve Data,LLBN
LLY,Eli Lilly and Company,Switzerland,SIX,Common Stock,Twelve Data,LLY
LMN,lastminute.com N.V.,Switzerland,SIX,Common Stock,Twelve Data,LMN
LMT,Lockheed Martin Corporation,Switzerland,SIX,Common Stock,Twelve Data,LMT
LOGN,Logitech International S.A.,Switzerland,SIX,Common Stock,Twelve Data,LOGN
LOGNE,Logitech International S.A.,Switzerland,SIX,Common Stock,Twelve Data,LOGNE
LONN,Lonza Group AG,Switzerland,SIX,Common Stock,Twelve Data,LONN
LUK25,LUK25,Switzerland,SIX,Common Stock,Twelve Data,LUK25
LUK258,Luzerner Kantonalbank AG,Switzerland,SIX,Common Stock,Twelve Data,LUK258
LUKN,Luzerner Kantonalbank AG,Switzerland,SIX,Common Stock,Twelve Data,LUKN
MA,Mastercard Incorporated,Switzerland,SIX,Common Stock,Twelve Data,MA
MBG,Mercedes-Benz Group AG,Switzerland,SIX,Common Stock,Twelve Data,MBG
MCHN,MCH Group AG,Switzerland,SIX,Common Stock,Twelve Data,MCHN
MCHP.USD,Microchip Technology Inc.,Switzerland,SIX,Common Stock,Twelve Data,MCHP.USD
MDLZ,"Mondelez International, Inc.",Switzerland,SIX,Common Stock,Twelve Data,MDLZ
MED,Medartis Holding AG,Switzerland,SIX,Common Stock,Twelve Data,MED
MEDX,medmix AG,Switzerland,SIX,Common Stock,Twelve Data,MEDX
META,Meta Platforms Inc Class A,Switzerland,SIX,Common Stock,Twelve Data,META
METN,Metall Zug AG,Switzerland,SIX,Common Stock,Twelve Data,METN
MIKN,Mikron Holding AG,Switzerland,SIX,Common Stock,Twelve Data,MIKN
MMM,3M Company,Switzerland,SIX,Common Stock,Twelve Data,MMM
MMTX,MindMaze Therapeutics Holding SA,Switzerland,SIX,Common Stock,Twelve Data,MMTX
MO,"Altria Group, Inc.",Switzerland,SIX,Common Stock,Twelve Data,MO
MOB25,MOB25,Switzerland,SIX,Common Stock,Twelve Data,MOB25
