ticker,name,country,exchange,type,source,yahoo_symbol
HAKR04.PR.RO.ESG,Haugaland Kraft AS 22/27 FRN,Norway,OSE,Common Stock,Twelve Data,HAKR04.PR.RO.ESG
HAKR06.PR.RO.ESG,HAKR06.PR.RO.ESG,Norway,OSE,Common Stock,Twelve Data,HAKR06.PR.RO.ESG
HAUTO,Höegh Autoliners ASA,Norway,OSE,Common Stock,Twelve Data,HAUTO
HAUTOO,HAUTOO.OL,Norway,OSE,Common Stock,Twelve Data,HAUTOO
HAV,Hav Group ASA,Norway,OSE,Common Stock,Twelve Data,HAV
HAVI,Havila Shipping ASA,Norway,OSE,Common Stock,Twelve Data,HAVI
HAVIO,Havila Shipping ASA,Norway,OSE,Common Stock,Twelve Data,HAVIO
HBC,Hofseth BioCare ASA,Norway,OSE,Common Stock,Twelve Data,HBC
HBCO,Hofseth BioCare ASA,Norway,OSE,Common Stock,Twelve Data,HBCO
HDLY,Huddly AS,Norway,OSE,Common Stock,Twelve Data,HDLY
HDSB17.PR.RO,Haltdalen Spb 22/26 FRN,Norway,OSE,Common Stock,Twelve Data,HDSB17.PR.RO
HDSB21.PR.RO,Haltdalen Spb 24/28 FRN,Norway,OSE,Common Stock,Twelve Data,HDSB21.PR.RO
HDSB23.PR.RO,Haltdalen Spb 25/29 FRN,Norway,OSE,Common Stock,Twelve Data,HDSB23.PR.RO
HDSB25.PR.RO,HDSB25.PR.RO,Norway,OSE,Common Stock,Twelve Data,HDSB25.PR.RO
HDSB26.PR.RO,Haltdalen Spb 26/31 FRN,Norway,OSE,Common Stock,Twelve Data,HDSB26.PR.RO
HELG,SpareBank 1 Helgeland,Norway,OSE,Common Stock,Twelve Data,HELG
HELG56.PR.RO.ESG,Spb 1 Helgeland 21/27 FRN,Norway,OSE,Common Stock,Twelve Data,HELG56.PR.RO.ESG
HELG65.PR.RO.ESG,Spb 1 Helgeland 25/29 FRN,Norway,OSE,Common Stock,Twelve Data,HELG65.PR.RO.ESG
HELK19.PR.RO,"Helgeland Kraft AS 19/26 2,75%",Norway,OSE,Common Stock,Twelve Data,HELK19.PR.RO
HERMA,Hermana Holding ASA,Norway,OSE,Common Stock,Twelve Data,HERMA
HERMAO,Hermana Holding ASA,Norway,OSE,Common Stock,Twelve Data,HERMAO
HEX,Hexagon Composites ASA,Norway,OSE,Common Stock,Twelve Data,HEX
HEXO,Hexagon Composites ASA,Norway,OSE,Common Stock,Twelve Data,HEXO
HGSB,Haugesund Sparebank,Norway,OSE,Common Stock,Twelve Data,HGSB
HGSB30.PR.RO,Haugesund Spb 22/27 FRN,Norway,OSE,Common Stock,Twelve Data,HGSB30.PR.RO
HGSB31.PR.RO.ESG,Haugesund Spb 22/28 FRN,Norway,OSE,Common Stock,Twelve Data,HGSB31.PR.RO.ESG
HGSB32.PR.RO,Haugesund Spb 23/27 FRN,Norway,OSE,Common Stock,Twelve Data,HGSB32.PR.RO
HGSB47.PR.RO,HGSB47.PR.RO,Norway,OSE,Common Stock,Twelve Data,HGSB47.PR.RO
HGSB48.PR.RO,HGSB48.PR.RO,Norway,OSE,Common Stock,Twelve Data,HGSB48.PR.RO
HKY,Havila Kystruten AS,Norway,OSE,Common Stock,Twelve Data,HKY
HLNG,Hoegh LNG Holdings Ltd,Norway,OSE,Common Stock,Twelve Data,HLNG
HOFIN02.PR.RO.ESG,HOFIN02.PR.RO.ESG,Norway,OSE,Common Stock,Twelve Data,HOFIN02.PR.RO.ESG
HOIN04.PR.RO,HOIN04.PR.RO,Norway,OSE,Common Stock,Twelve Data,HOIN04.PR.RO
HPUR,Hexagon Purus ASA,Norway,OSE,Common Stock,Twelve Data,HPUR
HPURO,Hexagon Purus ASA,Norway,OSE,Common Stock,Twelve Data,HPURO
HRGI,Horisont Energi AS,Norway,OSE,Common Stock,Twelve Data,HRGI
HSHP,Himalaya Shipping Ltd.,Norway,OSE,Common Stock,Twelve Data,HSHP
HSHPO,Himalaya Shipping Ltd.,Norway,OSE,Common Stock,Twelve Data,HSHPO
HSPG,Holand og Setskog Sparebank,Norway,OSE,Common Stock,Twelve Data,HSPG
HSPG38.PR.RO,Holand og Setskog Spb 21/26 FRN,Norway,OSE,Common Stock,Twelve Data,HSPG38.PR.RO
HSPG39.PR.RO,Holand og Setskog Spb 21/26 FRN,Norway,OSE,Common Stock,Twelve Data,HSPG39.PR.RO
HSPG40.PR.RO,Holand og Setskog Spb 21/26 FRN,Norway,OSE,Common Stock,Twelve Data,HSPG40.PR.RO
HSPG47.PR.RO,HSPG47.PR.RO,Norway,OSE,Common Stock,Twelve Data,HSPG47.PR.RO
HSPG50.PR.RO,HSPG50.PR.RO,Norway,OSE,Common Stock,Twelve Data,HSPG50.PR.RO
HSPG53.PR.RO,HSPG53.PR.RO,Norway,OSE,Common Stock,Twelve Data,HSPG53.PR.RO
HSPG55.PR.RO,HSPG55.PR.RO,Norway,OSE,Common Stock,Twelve Data,HSPG55.PR.RO
HUDL,Huddlestock Fintech AS,Norway,OSE,Common Stock,Twelve Data,HUDL
HUNT,Hunter Group ASA,Norway,OSE,Common Stock,Twelve Data,HUNT
